1,48652
2,48514
3,31212
4,25408
5,23181
6,13181
7,10338
8,10313
9,10023
10,9964
11,9863
12,9731
13,9603
14,9450
15,9408
16,9057
17,8538
18,8443
19,7974
20,7908
21,7450
22,7230
23,6994
24,6806
25,6736
26,6619
27,6560
28,6217
29,6168
30,6067
31,5749
32,5648
33,5431
34,5021
35,4968
36,4838
37,4614
38,4595
39,4507
40,4434
41,4429
42,4264
43,4200
44,4150
45,4035
46,4023
47,3979
48,3900
49,3866
50,3865
51,3812
52,3665
53,3500
54,3480
55,3402
56,3395
57,3308
58,3297
59,3244
60,3121
61,3104
62,3096
63,3083
64,3061
65,3017
66,3013
67,2992
68,2987
69,2961
70,2909
71,2908
72,2880
73,2837
74,2817
75,2799
76,2778
77,2737
78,2724
79,2651
80,2612
81,2608
82,2588
83,2585
84,2569
85,2511
86,2510
87,2473
88,2472
89,2463
90,2430
91,2414
92,2407
93,2385
94,2376
95,2361
96,2360
97,2345
98,2312
99,2306
100,2299
101,2291
102,2284
103,2271
104,2264
105,2237
106,2234
107,2198
108,2191
109,2189
110,2185
111,2173
112,2166
113,2159
114,2151
115,2143
116,2143
117,2133
118,2117
119,2114
120,2107
121,2106
122,2088
123,2082
124,2064
125,2054
126,2023
127,2010
128,1951
129,1950
130,1919
131,1908
132,1878
133,1876
134,1873
135,1868
136,1858
137,1848
138,1846
139,1844
140,1844
141,1830
142,1822
143,1818
144,1818
145,1808
146,1801
147,1795
148,1792
149,1777
150,1767
151,1762
152,1747
153,1741
154,1722
155,1711
156,1703
157,1689
158,1687
159,1686
160,1676
161,1662
162,1658
163,1643
164,1619
165,1617
166,1614
167,1609
168,1608
169,1598
170,1595
171,1580
172,1579
173,1560
174,1560
175,1558
176,1545
177,1541
178,1536
179,1535
180,1525
181,1487
182,1478
183,1476
184,1469
185,1466
186,1466
187,1465
188,1464
189,1459
190,1450
191,1448
192,1445
193,1434
194,1434
195,1428
196,1424
197,1424
198,1386
199,1385
200,1379
201,1375
202,1370
203,1365
204,1355
205,1348
206,1340
207,1324
208,1318
209,1317
210,1313
211,1311
212,1310
213,1307
214,1303
215,1297
216,1293
217,1293
218,1292
219,1290
220,1289
221,1281
222,1273
223,1272
224,1271
225,1250
226,1245
227,1244
228,1238
229,1235
230,1221
231,1220
232,1208
233,1204
234,1200
235,1197
236,1190
237,1189
238,1184
239,1183
240,1178
241,1175
242,1170
243,1167
244,1167
245,1162
246,1162
247,1152
248,1144
249,1142
250,1137
251,1134
252,1132
253,1130
254,1122
255,1118
256,1116
257,1115
258,1110
259,1099
260,1092
261,1080
262,1075
263,1074
264,1071
265,1070
266,1068
267,1065
268,1065
269,1063
270,1054
271,1052
272,1050
273,1044
274,1042
275,1042
276,1040
277,1040
278,1034
279,1031
280,1029
281,1026
282,1024
283,1023
284,1022
285,1021
286,1020
287,1018
288,1016
289,1015
290,1012
291,1009
292,1008
293,1006
294,1004
295,1004
296,1003
297,998
298,995
299,992
300,989
301,986
302,985
303,984
304,978
305,977
306,976
307,974
308,972
309,972
310,971
311,967
312,964
313,960
314,957
315,957
316,956
317,955
318,955
319,954
320,954
321,953
322,952
323,950
324,947
325,946
326,937
327,936
328,934
329,933
330,918
331,913
332,911
333,911
334,909
335,909
336,904
337,898
338,898
339,897
340,897
341,895
342,890
343,888
344,887
345,886
346,886
347,886
348,880
349,877
350,875
351,873
352,867
353,866
354,865
355,859
356,852
357,851
358,848
359,848
360,848
361,844
362,843
363,842
364,841
365,838
366,838
367,836
368,834
369,833
370,832
371,828
372,827
373,827
374,820
375,820
376,818
377,818
378,816
379,814
380,813
381,813
382,810
383,810
384,810
385,806
386,802
387,801
388,801
389,801
390,801
391,796
392,796
393,796
394,795
395,792
396,792
397,787
398,787
399,783
400,782
401,782
402,782
403,781
404,781
405,775
406,773
407,773
408,771
409,770
410,766
411,765
412,763
413,762
414,762
415,762
416,761
417,761
418,758
419,758
420,757
421,755
422,755
423,753
424,752
425,751
426,748
427,748
428,746
429,745
430,745
431,744
432,744
433,741
434,741
435,740
436,738
437,737
438,735
439,735
440,734
441,734
442,734
443,731
444,728
445,728
446,726
447,723
448,722
449,719
450,718
451,716
452,715
453,714
454,711
455,711
